# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm2d/02_W_SALINAS_2Dextn_PWD_sublyrs_Er3
# Data Access:	Total
# Event:	Event_16
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_MOHN
# Overlay:	Layer Thickness
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1796428.0000000000     600036.9375000000       1460.7891845703       7719.5717773438
    1796337.2500000000     600156.6250000000       1486.4554443359       7737.1728515625
    1796281.0000000000     600231.0625000000       1502.4072265625       7766.7216796875
    1796242.7500000000     600273.1250000000       1510.2946777344       7786.4858398438
    1796141.7500000000     600384.1875000000       1529.5139160156       7793.0322265625
    1796040.7500000000     600495.2500000000       1547.3276367188       7762.0322265625
    1795939.7500000000     600606.3750000000       1565.4881591797       7751.6313476563
    1795838.7500000000     600717.4375000000       1575.7343750000       7707.9985351563
    1795737.7500000000     600828.5625000000       1570.8153076172       7657.0419921875
    1795636.7500000000     600939.6250000000       1559.2850341797       7685.1630859375
    1795535.8750000000     601050.7500000000       1552.9494628906       7720.9384765625
    1795434.8750000000     601161.8750000000       1553.3594970703       7756.7080078125
    1795333.8750000000     601272.9375000000       1496.2211914063       7708.3613281250
    1795232.8750000000     601384.0625000000       1400.2056884766       7710.0009765625
    1795131.8750000000     601495.1250000000       1294.8747558594       7743.8608398438
    1795030.8750000000     601606.2500000000       1243.7279052734       7723.3710937500
    1794929.8750000000     601717.3125000000       1203.1691894531       7700.7392578125
    1794828.8750000000     601828.3750000000       1162.5737304688       7678.1025390625
    1794727.8750000000     601939.5000000000       1117.6545410156       7655.4687500000
    1794627.0000000000     602050.6250000000       1090.6342773438       7654.1674804688
    1794525.8750000000     602161.6875000000       1081.4283447266       7654.4150390625
    1794425.0000000000     602272.8125000000       1074.3094482422       7669.3164062500
    1794324.0000000000     602383.8750000000       1060.4256591797       7676.9541015625
    1794223.0000000000     602495.0000000000       1035.7869873047       7678.0332031250
    1794122.0000000000     602606.1250000000       1005.2525024414       7679.1083984375
    1794021.0000000000     602717.1875000000        974.7176513672       7680.1748046875
    1793920.0000000000     602828.2500000000        925.8318481445       7755.2817382813
    1793819.1250000000     602939.3750000000        874.8223876953       7881.1865234375
    1793718.0000000000     603050.4375000000        845.7096557617       8007.0996093750
    1793617.1250000000     603161.5625000000        788.3225708008       8133.0009765625
    1793516.1250000000     603272.6250000000        763.9586791992       8258.9003906250
    1793415.1250000000     603383.7500000000        742.2958984375       8379.0146484375
    1793314.1250000000     603494.8750000000        722.8010253906       8491.1396484375
    1793213.1250000000     603605.9375000000        706.2442626953       8570.9335937500
    1793112.1250000000     603717.0625000000        695.0592651367       8628.8496093750
    1793011.1250000000     603828.1250000000        686.4871826172       8667.8554687500
    1792910.1250000000     603939.2500000000        682.8803710938       8670.6865234375
    1792809.1250000000     604050.3125000000        679.2737426758       8673.5175781250
    1792708.1250000000     604161.4375000000        682.7249755859       8633.5449218750
    1792607.2500000000     604272.5000000000        690.0627441406       8563.2949218750
    1792506.2500000000     604383.6250000000        699.4871826172       8472.0322265625
    1792405.2500000000     604494.6875000000        706.4512329102       8464.2539062500
    1792304.2500000000     604605.8125000000        724.5446166992       8533.4316406250
    1792203.2500000000     604716.8750000000        737.6337280273       8667.2275390625
    1792102.2500000000     604828.0000000000        764.7086181641       8813.2548828125
    1792001.2500000000     604939.0625000000        880.5235595703       8883.2890625000
    1791900.2500000000     605050.1875000000        969.8463134766       8889.3544921875
    1791799.2500000000     605161.2500000000       1027.2823486328       8882.0478515625
    1791698.2500000000     605272.3750000000       1042.1025390625       8906.0996093750
    1791597.3750000000     605383.5000000000       1000.8059082031       9004.5166015625
    1791496.3750000000     605494.5625000000        941.7326049805       9109.0000000000
    1791395.3750000000     605605.6875000000        885.4243774414       9213.4511718750
    1791294.3750000000     605716.7500000000        817.3533325195       9264.4746093750
    1791193.3750000000     605827.8750000000        771.1155395508       9283.1933593750
    1791092.3750000000     605938.9375000000        742.5798950195       9218.6005859375
    1790991.3750000000     606050.0625000000        705.5507812500       9321.6132812500
    1790890.3750000000     606161.1250000000        665.6108398438       9544.0341796875
    1790789.3750000000     606272.2500000000        635.0508422852       9549.7353515625
    1790688.3750000000     606383.3125000000        621.7440185547       9411.3339843750
    1790646.0000000000     606430.0000000000        617.3065795898       9372.0322265625
    1790561.1250000000     606449.5625000000        611.1910400391       9271.8525390625
    1790414.8750000000     606483.3750000000        600.6386718750       9145.6787109375
    1790268.6250000000     606517.1875000000        590.0855712891       9074.1250000000
    1790122.3750000000     606550.9375000000        579.5330200195       9170.7783203125
    1789976.0000000000     606584.7500000000        568.9803466797       9517.0996093750
    1789829.7500000000     606618.5000000000        558.4276733398       9616.8994140625
    1789683.5000000000     606652.3125000000        547.8746948242       9294.1611328125
    1789537.2500000000     606686.1250000000        537.3222045898       8911.7089843750
    1789390.8750000000     606719.8750000000        526.7698974609       8571.5898437500
    1789244.5000000000     606753.6250000000        516.2164916992       8329.1230468750
    1789098.2500000000     606787.4375000000        513.9811401367       8170.0991210938
    1788952.1250000000     606821.2500000000        511.7449645996       8182.2080078125
    1788805.8750000000     606855.0625000000        509.5096435547       8415.9599609375
    1788659.3750000000     606888.8125000000        507.2735595703       8313.4072265625
    1788513.1250000000     606922.5625000000        505.0382080078       7925.6650390625
    1788367.0000000000     606956.3750000000        502.8027343750       7633.3212890625
    1788220.6250000000     606990.1875000000        500.5666809082       7563.0307617188
    1788074.3750000000     607023.9375000000        498.3312072754       7280.9316406250
    1787928.0000000000     607057.7500000000        496.0952758789       6733.4497070313
    1787781.7500000000     607091.5000000000        493.8598937988       6344.4252929688
    1787635.5000000000     607125.3125000000        491.6238098145       6421.4428710938
    1787489.1250000000     607159.0625000000        489.3881530762       6522.0312500000
    1787342.8750000000     607192.8750000000        487.1523742676       6566.4355468750
    1787196.6250000000     607226.6875000000        487.6015014648       6628.8422851563
    1787050.3750000000     607260.4375000000        487.6040039063       6692.1513671875
    1786904.0000000000     607294.2500000000        487.6066589355       6731.4448242188
    1786757.7500000000     607328.0000000000        487.6089477539       6699.7138671875
    1786611.5000000000     607361.8125000000        487.6116027832       6471.3305664063
    1786465.2500000000     607395.5625000000        487.6139221191       5926.3168945313
    1786318.8750000000     607429.3750000000        487.6167297363       5372.9477539063
    1786172.6250000000     607463.1875000000        487.6189575195       4933.4106445313
    1786026.3750000000     607496.9375000000        487.6217346191       4665.2133789063
    1785880.0000000000     607530.7500000000        487.6239013672       4469.6088867188
    1785761.8750000000     607558.0000000000        487.6260070801       4478.1337890625
    1785733.6250000000     607563.6875000000        487.6267700195       4481.3535156250
    1785586.3750000000     607593.1250000000        487.6289367676       4620.4379882813
    1785439.1250000000     607622.5625000000        487.6315002441       4725.2626953125
    1785292.0000000000     607652.0000000000        487.6340026855       4604.5903320313
