# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm2d/02_W_SALINAS_2Dextn_PWD_sublyrs_Er3
# Data Access:	Total
# Event:	Event_21
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	06_MOHN
# Overlay:	Layer Thickness
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1801050.3750000000     593932.6875000000       -368.2649230957       9320.9365234375
    1800959.7500000000     594052.3750000000       -386.6343688965       9788.4658203125
    1800869.1250000000     594172.1250000000       -375.0345764160       9891.4335937500
    1800778.3750000000     594291.8125000000       -373.3446655273      10103.4189453125
    1800687.7500000000     594411.5000000000       -380.3082580566      10410.5937500000
    1800597.1250000000     594531.1875000000       -383.7663879395      10679.2001953125
    1800506.5000000000     594650.8750000000       -388.5928039551      10951.1435546875
    1800415.8750000000     594770.5625000000       -411.4125976563      11402.2617187500
    1800325.2500000000     594890.2500000000       -426.5203552246      11768.5234375000
    1800234.6250000000     595009.9375000000       -419.8745727539      11895.4970703125
    1800144.0000000000     595129.6250000000       -428.0394592285      12257.3583984375
    1800053.3750000000     595249.3125000000       -452.3137512207      12873.2968750000
    1799962.7500000000     595369.0000000000       -488.1027832031      13615.8789062500
    1799872.1250000000     595488.6875000000       -500.6622619629      14102.9921875000
    1799781.5000000000     595608.3750000000       -474.3561706543      14164.7812500000
    1799690.7500000000     595728.0625000000       -399.2333374023      13689.6132812500
    1799600.1250000000     595847.7500000000       -337.7835083008      13364.3916015625
    1799509.5000000000     595967.4375000000       -307.1184387207      13373.9599609375
    1799418.8750000000     596087.1250000000       -289.0914306641      13451.7490234375
    1799328.2500000000     596206.8750000000       -272.2022705078      13541.9023437500
    1799237.6250000000     596326.5000000000       -272.5093688965      13821.3857421875
    1799147.0000000000     596446.2500000000       -291.0032958984      14301.9238281250
    1799056.3750000000     596565.9375000000       -325.7071533203      14960.0761718750
    1798965.7500000000     596685.6250000000       -373.3885192871      15760.8183593750
    1798875.1250000000     596805.3125000000       -378.7872924805      16063.1240234375
    1798784.5000000000     596925.0000000000       -372.0808715820      16172.3867187500
