# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	02_WEST_VAQ_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1811351.2500000000     574849.1250000000         97.8267593384         97.8267593384
    1811501.5000000000     574823.6250000000         82.5714721680         82.5714721680
    1811618.1250000000     574803.8750000000         68.7108306885         68.7108306885
    1811651.7500000000     574798.1875000000         64.9173736572         64.9173736572
    1811802.0000000000     574772.6875000000         53.8791770935         53.8791770935
    1811952.1250000000     574747.1875000000         46.0940589905         46.0940589905
    1812102.3750000000     574721.6875000000         36.4833946228         36.4833946228
    1812252.6250000000     574696.2500000000         22.3821506500         22.3821506500
    1812402.7500000000     574670.7500000000          7.1518759727          7.1518759727
    1812503.1250000000     574653.7500000000         -2.4061799049         -2.4061799049
    1812553.0000000000     574645.2500000000         -7.6258401871         -7.6258401871
    1812703.2500000000     574619.8125000000        -25.3437767029        -25.3437767029
    1812853.3750000000     574594.3125000000        -38.2292938232        -38.2292938232
    1813003.6250000000     574568.8125000000        -59.9992828369        -59.9992828369
