# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	01_WEST_BSMT_EXTENT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1799505.8750000000     595972.6250000000       2015.5708007813       2015.5708007813
    1799619.5000000000     595822.5000000000       1998.6429443359       1998.6429443359
    1799634.7500000000     595802.3125000000       1996.4576416016       1996.4576416016
    1799733.1250000000     595672.3750000000       1979.5452880859       1979.5452880859
    1799785.0000000000     595603.9375000000       1970.0252685547       1970.0252685547
    1799846.8750000000     595522.1875000000       1958.7896728516       1958.7896728516
    1799935.2500000000     595405.5625000000       1942.8243408203       1942.8243408203
    1799960.5000000000     595372.0625000000       1938.3621826172       1938.3621826172
    1800074.2500000000     595221.9375000000       1919.5242919922       1919.5242919922
    1800085.3750000000     595207.1250000000       1917.7243652344       1917.7243652344
    1800187.8750000000     595071.8125000000       1899.8670654297       1899.8670654297
    1800235.6250000000     595008.7500000000       1891.9923095703       1891.9923095703
    1800301.5000000000     594921.6875000000       1881.8330078125       1881.8330078125
    1800385.8750000000     594810.3750000000       1869.4825439453       1869.4825439453
    1800415.2500000000     594771.5625000000       1865.4107666016       1865.4107666016
    1800528.8750000000     594621.4375000000       1850.4475097656       1850.4475097656
    1800536.0000000000     594612.0000000000       1849.5736083984       1849.5736083984
    1800642.5000000000     594471.3125000000       1835.9296875000       1835.9296875000
    1800686.2500000000     594413.5625000000       1830.5090332031       1830.5090332031
    1800756.2500000000     594321.1250000000       1822.8385009766       1822.8385009766
    1800836.5000000000     594215.1875000000       1813.4443359375       1813.4443359375
    1800869.8750000000     594171.0000000000       1809.6829833984       1809.6829833984
    1800983.6250000000     594020.8750000000       1795.6280517578       1795.6280517578
    1800986.6250000000     594016.8125000000       1795.1390380859       1795.1390380859
    1801097.2500000000     593870.7500000000       1777.4558105469       1777.4558105469
    1801136.8750000000     593818.3750000000       1770.3286132813       1770.3286132813
    1801210.8750000000     593720.6250000000       1757.7799072266       1757.7799072266
    1801287.1250000000     593620.0000000000       1747.8947753906       1747.8947753906
    1801324.6250000000     593570.5000000000       1744.2275390625       1744.2275390625
    1801437.2500000000     593421.6250000000       1733.3034667969       1733.3034667969
    1801438.2500000000     593420.3750000000       1733.2138671875       1733.2138671875
    1801551.8750000000     593270.2500000000       1727.9145507813       1727.9145507813
    1801587.5000000000     593223.1875000000       1730.4174804688       1730.4174804688
    1801665.6250000000     593120.0625000000       1739.1159667969       1739.1159667969
    1801737.7500000000     593024.8125000000       1733.0302734375       1733.0302734375
    1801779.2500000000     592969.9375000000       1729.7508544922       1729.7508544922
    1801888.0000000000     592826.4375000000       1676.6853027344       1676.6853027344
    1801893.0000000000     592819.8125000000       1674.3070068359       1674.3070068359
    1802006.6250000000     592669.6875000000       1658.7753906250       1658.7753906250
    1802038.1250000000     592628.0625000000       1655.4613037109       1655.4613037109
    1802120.2500000000     592519.5625000000       1640.7210693359       1640.7210693359
    1802188.3750000000     592429.6250000000       1613.7933349609       1613.7933349609
    1802234.0000000000     592369.4375000000       1592.0457763672       1592.0457763672
    1802338.6250000000     592231.2500000000       1550.7584228516       1550.7584228516
    1802347.6250000000     592219.3125000000       1544.5349121094       1544.5349121094
    1802461.2500000000     592069.1875000000       1457.1447753906       1457.1447753906
    1802488.7500000000     592032.8750000000       1443.8754882813       1443.8754882813
    1802575.0000000000     591919.0000000000       1419.0092773438       1419.0092773438
    1802639.0000000000     591834.4375000000       1409.1105957031       1409.1105957031
    1802688.6250000000     591768.8750000000       1404.8668212891       1404.8668212891
    1802789.2500000000     591636.0625000000       1397.7757568359       1397.7757568359
    1802802.3750000000     591618.7500000000       1397.1749267578       1397.1749267578
    1802916.0000000000     591468.6250000000       1394.2854003906       1394.2854003906
    1802939.3750000000     591437.6875000000       1395.9777832031       1395.9777832031
    1803029.6250000000     591318.5000000000       1404.2984619141       1404.2984619141
    1803089.6250000000     591239.3125000000       1413.5788574219       1413.5788574219
    1803143.3750000000     591168.3750000000       1422.9254150391       1422.9254150391
    1803239.8750000000     591040.8750000000       1449.3851318359       1449.3851318359
    1803257.0000000000     591018.2500000000       1454.7567138672       1454.7567138672
    1803370.7500000000     590868.1250000000       1496.5334472656       1496.5334472656
    1803390.1250000000     590842.5000000000       1502.5070800781       1502.5070800781
    1803484.3750000000     590717.9375000000       1538.1591796875       1538.1591796875
    1803540.2500000000     590644.1250000000       1563.0279541016       1563.0279541016
    1803598.0000000000     590567.8125000000       1602.0502929688       1602.0502929688
    1803690.5000000000     590445.6875000000       1658.1546630859       1658.1546630859
    1803711.7500000000     590417.6875000000       1674.9079589844       1674.9079589844
    1803825.3750000000     590267.5625000000       1774.7617187500       1774.7617187500
    1803840.7500000000     590247.3125000000       1786.2409667969       1786.2409667969
    1803939.0000000000     590117.4375000000       1801.2420654297       1801.2420654297
    1803990.8750000000     590048.9375000000       1791.2141113281       1791.2141113281
    1804052.7500000000     589967.3125000000       1752.4276123047       1752.4276123047
    1804141.1250000000     589850.5625000000       1715.9973144531       1715.9973144531
    1804166.3750000000     589817.1875000000       1712.0454101563       1712.0454101563
    1804280.1250000000     589667.0000000000       1719.4846191406       1719.4846191406
    1804291.3750000000     589652.1250000000       1720.9833984375       1720.9833984375
    1804393.7500000000     589516.8750000000       1742.0753173828       1742.0753173828
    1804441.5000000000     589453.7500000000       1751.5534667969       1751.5534667969
    1804507.3750000000     589366.7500000000       1768.1313476563       1768.1313476563
    1804591.7500000000     589255.3750000000       1786.7330322266       1786.7330322266
    1804621.1250000000     589216.6250000000       1794.0935058594       1794.0935058594
    1804734.7500000000     589066.5000000000       1827.7762451172       1827.7762451172
    1804742.0000000000     589056.9375000000       1830.4665527344       1830.4665527344
    1804848.3750000000     588916.3750000000       1866.9968261719       1866.9968261719
    1804892.1250000000     588858.5625000000       1877.4996337891       1877.4996337891
    1804962.1250000000     588766.2500000000       1894.4505615234       1894.4505615234
    1805042.3750000000     588660.1875000000       1919.8991699219       1919.8991699219
    1805075.7500000000     588616.1250000000       1932.1401367188       1932.1401367188
    1805189.5000000000     588466.0000000000       1950.6926269531       1950.6926269531
    1805192.6250000000     588461.7500000000       1950.1237792969       1950.1237792969
    1805303.1250000000     588315.8125000000       1934.0212402344       1934.0212402344
    1805342.8750000000     588263.3750000000       1938.3470458984       1938.3470458984
    1805416.7500000000     588165.6875000000       1967.9963378906       1967.9963378906
    1805493.0000000000     588065.0000000000       2020.5302734375       2020.5302734375
    1805530.5000000000     588015.5625000000       2039.1269531250       2039.1269531250
