# Model:	C:/Users/tmenotti/Documents/STANFORD/RESEARCH/NEW_SALINAS/MODELS/PM2011/SALINAS/pm3d/02_W_SALINAS
# Data Access:	Top
# Event:	Event_11
# X, Y Unit:	meter
# Depth Unit:	meter
# Layer:	07_WEST_MONT_700x747
# Overlay:	Depth
# Overlay Unit:	meter
#
#
#                X                 Y                 Z             Value
    1810900.6250000000     574925.5625000000       -366.8190612793       -366.8190612793
    1811050.8750000000     574900.0625000000       -436.5910949707       -436.5910949707
    1811201.1250000000     574874.6250000000       -427.4318847656       -427.4318847656
    1811351.2500000000     574849.1250000000       -426.7272644043       -426.7272644043
    1811501.5000000000     574823.6250000000       -428.2068481445       -428.2068481445
    1811618.1250000000     574803.8750000000       -428.7424011230       -428.7424011230
    1811651.7500000000     574798.1875000000       -428.6344299316       -428.6344299316
    1811802.0000000000     574772.6875000000       -427.9380798340       -427.9380798340
    1811952.1250000000     574747.1875000000       -420.8064270020       -420.8064270020
    1812102.3750000000     574721.6875000000       -414.1496887207       -414.1496887207
    1812252.6250000000     574696.2500000000       -418.1283569336       -418.1283569336
    1812402.7500000000     574670.7500000000       -423.9984436035       -423.9984436035
    1812503.1250000000     574653.7500000000       -423.1989135742       -423.1989135742
    1812553.0000000000     574645.2500000000       -423.2845458984       -423.2845458984
    1812703.2500000000     574619.8125000000       -424.7490539551       -424.7490539551
    1812853.3750000000     574594.3125000000       -456.2994079590       -456.2994079590
    1813003.6250000000     574568.8125000000       -492.9394226074       -492.9394226074
    1813153.8750000000     574543.3125000000       -517.5698852539       -517.5698852539
    1813304.0000000000     574517.8750000000       -537.4398803711       -537.4398803711
    1813388.1250000000     574503.6250000000       -524.3537597656       -524.3537597656
    1813454.2500000000     574492.3750000000       -512.6694946289       -512.6694946289
    1813604.5000000000     574466.8750000000       -475.6799926758       -475.6799926758
    1813754.7500000000     574441.4375000000       -459.1041259766       -459.1041259766
    1813904.8750000000     574415.9375000000       -457.1753234863       -457.1753234863
